LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MIN,T2M_MAX
-37.78349,145.25601,1982,4,10,0.04,13.56,25.1
-37.78349,145.25601,1982,4,11,0.01,12.08,24.44
-37.78349,145.25601,1982,4,12,0.01,10.65,25.86
-37.78349,145.25601,1982,4,13,0.01,12.66,24.85
-37.78349,145.25601,1982,4,14,0.39,12.26,27.2
-37.78349,145.25601,1982,4,15,10.65,13.21,27.19
-37.78349,145.25601,1982,4,16,6.04,7.56,16.92
-37.78349,145.25601,1982,4,17,0.1,5.58,16.55
-37.78349,145.25601,1982,4,18,0.72,7.91,15.61
-37.78349,145.25601,1982,4,19,0.04,8.15,19.17
-37.78349,145.25601,1982,4,20,0,7.87,19.47
-37.78349,145.25601,1982,4,21,0,7.44,20.61
-37.78349,145.25601,1982,4,22,0.02,8.07,21.59
-37.78349,145.25601,1982,4,23,0.58,10.71,22.56
-37.78349,145.25601,1982,4,24,1.15,13.11,23.48
-37.78349,145.25601,1982,4,25,9.9,7.19,14.48
-37.78349,145.25601,1982,4,26,3.66,4.49,12.27
-37.78349,145.25601,1982,4,27,9.71,5.94,8.32
-37.78349,145.25601,1982,4,28,15.03,8.45,11.71
-37.78349,145.25601,1982,4,29,2.4,8.09,14.74
-37.78349,145.25601,1982,4,30,0.45,9.45,14.82
-37.78349,145.25601,1982,5,1,0,8.96,17.8
-37.78349,145.25601,1982,5,2,0.02,6.24,17.82
-37.78349,145.25601,1982,5,3,0,10.18,19.55
-37.78349,145.25601,1982,5,4,3.53,9.23,18.74
-37.78349,145.25601,1982,5,5,9.72,9.99,14.34
-37.78349,145.25601,1982,5,6,4.32,7.91,12.94
-37.78349,145.25601,1982,5,7,1.09,6.78,12.91
-37.78349,145.25601,1982,5,8,0.55,5.07,13.27
-37.78349,145.25601,1982,5,9,0.29,4.23,12.77
-37.78349,145.25601,1982,5,10,1.92,6.36,14.91
-37.78349,145.25601,1982,5,11,1.53,5.9,11.85
-37.78349,145.25601,1982,5,12,3.51,6.25,13.38
-37.78349,145.25601,1982,5,13,4.36,6.6,11.1
-37.78349,145.25601,1982,5,14,0.2,6.08,13.21
-37.78349,145.25601,1982,5,15,0.05,5.47,15.76
-37.78349,145.25601,1982,5,16,0.07,4.35,15.07
-37.78349,145.25601,1982,5,17,0.04,6.7,19.35
-37.78349,145.25601,1982,5,18,0.03,10.51,19.38
-37.78349,145.25601,1982,5,19,4.74,6.81,15.7
-37.78349,145.25601,1982,5,20,2.19,4.48,14.45
-37.78349,145.25601,1982,5,21,6.52,4.95,10.69
-37.78349,145.25601,1982,5,22,4.05,4.69,10.84
-37.78349,145.25601,1982,5,23,3.17,5.64,11.93
-37.78349,145.25601,1982,5,24,0.08,6.21,14.7
-37.78349,145.25601,1982,5,25,0.26,6.85,15.91
-37.78349,145.25601,1982,5,26,0.41,7.8,13.83
-37.78349,145.25601,1982,5,27,0.23,9.78,17.06
-37.78349,145.25601,1982,5,28,2.19,9.65,14.18
-37.78349,145.25601,1982,5,29,1.73,6.67,15.12
-37.78349,145.25601,1982,5,30,7.65,5.25,15.25
-37.78349,145.25601,1982,5,31,14.27,4.2,9.64
-37.78349,145.25601,1982,6,1,1.88,3.85,10.98
-37.78349,145.25601,1982,6,2,2.75,1.97,9.54
-37.78349,145.25601,1982,6,3,0.01,0.96,10.2
-37.78349,145.25601,1982,6,4,0.02,0.23,11.9
-37.78349,145.25601,1982,6,5,0.05,1.69,11.47
-37.78349,145.25601,1982,6,6,0.05,3.56,11.38
-37.78349,145.25601,1982,6,7,0.23,3.45,11.05
-37.78349,145.25601,1982,6,8,0.02,3.19,11.84
-37.78349,145.25601,1982,6,9,0.05,0.65,13.18
-37.78349,145.25601,1982,6,10,1.63,4.33,12.38
-37.78349,145.25601,1982,6,11,1.04,6.18,11.78
-37.78349,145.25601,1982,6,12,0.14,4.47,13.45
-37.78349,145.25601,1982,6,13,0.41,5.02,11.79
-37.78349,145.25601,1982,6,14,0.65,6.68,13.21
-37.78349,145.25601,1982,6,15,4.32,6.49,8.65
-37.78349,145.25601,1982,6,16,0.46,4.87,11.47
-37.78349,145.25601,1982,6,17,0.34,3.9,10.66
-37.78349,145.25601,1982,6,18,3.01,4.46,10.05
-37.78349,145.25601,1982,6,19,0.07,3.54,10.76
-37.78349,145.25601,1982,6,20,9.45,3.04,6.61
-37.78349,145.25601,1982,6,21,14.15,3.64,8.27
-37.78349,145.25601,1982,6,22,5.15,5.35,10.94
-37.78349,145.25601,1982,6,23,1.79,3.79,10.17
-37.78349,145.25601,1982,6,24,0.02,1.28,10.54
-37.78349,145.25601,1982,6,25,0.05,1.07,11.02
-37.78349,145.25601,1982,6,26,0.04,-0.36,10.48
-37.78349,145.25601,1982,6,27,1.64,1.51,7.97
-37.78349,145.25601,1982,6,28,0.91,4.68,11.33
-37.78349,145.25601,1982,6,29,0.23,4.8,12.54
-37.78349,145.25601,1982,6,30,0.11,4.22,12.89
-37.78349,145.25601,1982,7,1,0.01,2.55,12.28
-37.78349,145.25601,1982,7,2,0.04,1.37,11.71
-37.78349,145.25601,1982,7,3,0.07,0.95,13
-37.78349,145.25601,1982,7,4,0.05,2.11,9.99
-37.78349,145.25601,1982,7,5,2.2,0.82,8.63
-37.78349,145.25601,1982,7,6,2.94,4.13,9.32
-37.78349,145.25601,1982,7,7,0.91,3.49,10.72
-37.78349,145.25601,1982,7,8,0.01,2.19,11.31
-37.78349,145.25601,1982,7,9,0.11,2.46,11.73
-37.78349,145.25601,1982,7,10,0.03,3.6,11.73
-37.78349,145.25601,1982,7,11,2.37,3.98,10.9
-37.78349,145.25601,1982,7,12,0.21,5.45,10.33
-37.78349,145.25601,1982,7,13,1.63,4.81,10.04
-37.78349,145.25601,1982,7,14,0.06,2.37,10.41
-37.78349,145.25601,1982,7,15,0.13,1.77,9.62
-37.78349,145.25601,1982,7,16,0.1,2.93,9.31
-37.78349,145.25601,1982,7,17,0.03,0.54,9.18
-37.78349,145.25601,1982,7,18,4.05,-0.99,4.95
-37.78349,145.25601,1982,7,19,2.65,0.54,7.25
-37.78349,145.25601,1982,7,20,0.13,1.39,9.34
-37.78349,145.25601,1982,7,21,0.01,-1.42,8.58
-37.78349,145.25601,1982,7,22,0.1,-0.35,9.15
-37.78349,145.25601,1982,7,23,0.02,0.8,12.62
-37.78349,145.25601,1982,7,24,0.22,4.81,12.21
-37.78349,145.25601,1982,7,25,0.09,5.17,13.34
-37.78349,145.25601,1982,7,26,0.61,4.26,11.08
-37.78349,145.25601,1982,7,27,0.07,1.34,13.61
-37.78349,145.25601,1982,7,28,3.72,2.35,11.81
-37.78349,145.25601,1982,7,29,5.89,2.87,7.79
-37.78349,145.25601,1982,7,30,3.16,3.81,8.83
-37.78349,145.25601,1982,7,31,1.67,4.56,10.17
-37.78349,145.25601,1982,8,1,1.68,5.26,12.06
-37.78349,145.25601,1982,8,2,0,3.91,12.28
-37.78349,145.25601,1982,8,3,1.5,3.7,11.73
-37.78349,145.25601,1982,8,4,0,1.35,11.96
-37.78349,145.25601,1982,8,5,0.13,0.94,14.28
-37.78349,145.25601,1982,8,6,0.05,3.15,11.17
-37.78349,145.25601,1982,8,7,0.01,3.7,14.27
-37.78349,145.25601,1982,8,8,0.04,3.23,15.65
-37.78349,145.25601,1982,8,9,0.02,5.45,14.72
-37.78349,145.25601,1982,8,10,0.82,7.21,16.86
-37.78349,145.25601,1982,8,11,10.2,7.48,15.71
-37.78349,145.25601,1982,8,12,4.63,6.85,12.21
-37.78349,145.25601,1982,8,13,1.83,4.94,11.19
-37.78349,145.25601,1982,8,14,1.06,4.63,13.52
-37.78349,145.25601,1982,8,15,1.01,5.68,11.67
-37.78349,145.25601,1982,8,16,0.31,5.81,12.56
-37.78349,145.25601,1982,8,17,0.31,5.1,13.17
-37.78349,145.25601,1982,8,18,0.01,3.12,15.03
-37.78349,145.25601,1982,8,19,0,3.44,16.33
-37.78349,145.25601,1982,8,20,0.2,4.78,17.53
-37.78349,145.25601,1982,8,21,0.5,7.93,17.44
-37.78349,145.25601,1982,8,22,0.41,5.79,15.19
-37.78349,145.25601,1982,8,23,0.09,4.01,18.12
-37.78349,145.25601,1982,8,24,0.02,8.74,18.66
-37.78349,145.25601,1982,8,25,0.14,6.83,14.78
-37.78349,145.25601,1982,8,26,0.09,4.6,14.16
-37.78349,145.25601,1982,8,27,0,3.71,18.68
-37.78349,145.25601,1982,8,28,0.03,5.9,20.22
-37.78349,145.25601,1982,8,29,0,8.27,20.11
-37.78349,145.25601,1982,8,30,1.34,6.33,13.47
-37.78349,145.25601,1982,8,31,0.65,3.91,15.84
-37.78349,145.25601,1982,9,1,0.72,5.19,19.4
-37.78349,145.25601,1982,9,2,3.11,9.4,17.09
-37.78349,145.25601,1982,9,3,4.1,5.41,10.56
-37.78349,145.25601,1982,9,4,0.27,4.34,13.72
-37.78349,145.25601,1982,9,5,0,3.14,15.65
-37.78349,145.25601,1982,9,6,4.93,3.28,8.45
-37.78349,145.25601,1982,9,7,1.06,2.05,13.97
-37.78349,145.25601,1982,9,8,6.22,5.26,15.39
-37.78349,145.25601,1982,9,9,6.71,3.1,6.41
-37.78349,145.25601,1982,9,10,4.52,1.94,11.8
-37.78349,145.25601,1982,9,11,0.84,3.71,12.37
-37.78349,145.25601,1982,9,12,0.01,2.52,14.67
-37.78349,145.25601,1982,9,13,0.1,2.66,16.01
-37.78349,145.25601,1982,9,14,0.02,4.97,17.22
-37.78349,145.25601,1982,9,15,0.16,5.37,19.26
-37.78349,145.25601,1982,9,16,0.98,9.48,21.15
-37.78349,145.25601,1982,9,17,9.44,9.99,18.71
-37.78349,145.25601,1982,9,18,4.31,5.08,13.68
-37.78349,145.25601,1982,9,19,1.58,3.5,12.07
-37.78349,145.25601,1982,9,20,0.15,4.74,14.43
-37.78349,145.25601,1982,9,21,0,4.05,17.1
-37.78349,145.25601,1982,9,22,0,4.16,18.48
-37.78349,145.25601,1982,9,23,0.01,3.21,19.32
-37.78349,145.25601,1982,9,24,0.15,6.51,19.07
-37.78349,145.25601,1982,9,25,2.29,6.97,15.98
-37.78349,145.25601,1982,9,26,1.1,5.05,12.77
-37.78349,145.25601,1982,9,27,0.42,5.22,14.95
-37.78349,145.25601,1982,9,28,10,3.46,15.49
-37.78349,145.25601,1982,9,29,7.85,3.71,8.12
-37.78349,145.25601,1982,9,30,0.3,2.14,11.93
-37.78349,145.25601,1982,10,1,0.43,3.7,14.95
-37.78349,145.25601,1982,10,2,0,3.91,20.36
-37.78349,145.25601,1982,10,3,1.83,8.03,18.13
-37.78349,145.25601,1982,10,4,3.67,5.06,12.07
-37.78349,145.25601,1982,10,5,0.03,3.57,17.05
-37.78349,145.25601,1982,10,6,0.06,4.3,17.2
-37.78349,145.25601,1982,10,7,0,9.53,21.94
-37.78349,145.25601,1982,10,8,1.22,7.1,15.24
-37.78349,145.25601,1982,10,9,1.27,6.45,12.69
-37.78349,145.25601,1982,10,10,0.11,4.8,14.83
-37.78349,145.25601,1982,10,11,0.12,4.57,21.04
-37.78349,145.25601,1982,10,12,0.2,9.11,22.94
-37.78349,145.25601,1982,10,13,0.6,9.43,20.74
-37.78349,145.25601,1982,10,14,0.66,6.7,14.19
-37.78349,145.25601,1982,10,15,0.43,5.07,15.58
-37.78349,145.25601,1982,10,16,9.84,6.25,13.91
-37.78349,145.25601,1982,10,17,4.7,6.31,12.76
-37.78349,145.25601,1982,10,18,0.48,5.47,17.99
-37.78349,145.25601,1982,10,19,3.53,6.87,14.98
-37.78349,145.25601,1982,10,20,6.18,5.82,14.06
-37.78349,145.25601,1982,10,21,4.6,6.19,11.72
-37.78349,145.25601,1982,10,22,1.84,4.33,13.6
-37.78349,145.25601,1982,10,23,0.51,7.3,14.84
-37.78349,145.25601,1982,10,24,0.05,6.22,22.5
-37.78349,145.25601,1982,10,25,0.04,8.36,26.75
-37.78349,145.25601,1982,10,26,0.06,12.66,29.71
-37.78349,145.25601,1982,10,27,0.07,10.95,21.8
-37.78349,145.25601,1982,10,28,0.03,7.79,20.77
-37.78349,145.25601,1982,10,29,0.02,8.55,24.83
-37.78349,145.25601,1982,10,30,1.13,7.24,17.75
-37.78349,145.25601,1982,10,31,2.61,4.93,13.6
-37.78349,145.25601,1982,11,1,0.03,7.52,17.82
-37.78349,145.25601,1982,11,2,0,5.85,22.66
-37.78349,145.25601,1982,11,3,0.15,7.98,27.4
-37.78349,145.25601,1982,11,4,0,11.51,30.19
-37.78349,145.25601,1982,11,5,0,14.43,32.57
-37.78349,145.25601,1982,11,6,0,15.64,33.8
-37.78349,145.25601,1982,11,7,0.03,11.09,22.57
-37.78349,145.25601,1982,11,8,0.02,7.98,23.5
-37.78349,145.25601,1982,11,9,0,6.88,21.49
-37.78349,145.25601,1982,11,10,1.11,8.14,17.25
-37.78349,145.25601,1982,11,11,0,7.13,21.37
-37.78349,145.25601,1982,11,12,0.02,7.97,27.74
-37.78349,145.25601,1982,11,13,0,10.61,31.29
-37.78349,145.25601,1982,11,14,0.08,14.07,30.64
-37.78349,145.25601,1982,11,15,12,15.04,29.29
-37.78349,145.25601,1982,11,16,0.41,9.73,20.16
-37.78349,145.25601,1982,11,17,2.62,7.43,20.32
-37.78349,145.25601,1982,11,18,1.62,6.94,17.59
-37.78349,145.25601,1982,11,19,0.03,5.52,21.77
-37.78349,145.25601,1982,11,20,0,9.27,25.47
-37.78349,145.25601,1982,11,21,0,8.91,26
-37.78349,145.25601,1982,11,22,0,10.35,30.77
-37.78349,145.25601,1982,11,23,0,14.66,33.39
-37.78349,145.25601,1982,11,24,0,16.2,37.6
-37.78349,145.25601,1982,11,25,0.01,10.6,21.15
-37.78349,145.25601,1982,11,26,0.05,8.72,21.75
-37.78349,145.25601,1982,11,27,0.35,9.06,19.07
-37.78349,145.25601,1982,11,28,0.04,7.11,25.75
-37.78349,145.25601,1982,11,29,0.23,11.36,30.14
-37.78349,145.25601,1982,11,30,0.25,16.09,32.67
-37.78349,145.25601,1982,12,1,0.36,8.86,19.28
-37.78349,145.25601,1982,12,2,0.02,7.12,19.69
-37.78349,145.25601,1982,12,3,0.06,9.34,23.56
-37.78349,145.25601,1982,12,4,0.18,9.56,19.97
-37.78349,145.25601,1982,12,5,0.23,8.66,21.16
-37.78349,145.25601,1982,12,6,0.11,8.9,24.15
-37.78349,145.25601,1982,12,7,10.88,9.37,15.55
-37.78349,145.25601,1982,12,8,26.45,9.25,17.56
-37.78349,145.25601,1982,12,9,7.18,9.46,15.4
-37.78349,145.25601,1982,12,10,0.74,9.32,19.99
-37.78349,145.25601,1982,12,11,0.01,8.86,25.28
-37.78349,145.25601,1982,12,12,0,10.25,30.11
-37.78349,145.25601,1982,12,13,0.04,17.41,30.76
-37.78349,145.25601,1982,12,14,0.21,13.82,31.76
-37.78349,145.25601,1982,12,15,0.31,14.35,28.09
-37.78349,145.25601,1982,12,16,0.02,11.87,27.58
-37.78349,145.25601,1982,12,17,0,11.15,25.81
-37.78349,145.25601,1982,12,18,0.01,9.25,20.5
-37.78349,145.25601,1982,12,19,0.04,10.05,19.88
-37.78349,145.25601,1982,12,20,0.35,9.17,18.21
-37.78349,145.25601,1982,12,21,0,8.15,23.33
-37.78349,145.25601,1982,12,22,0.01,10.44,31.59
-37.78349,145.25601,1982,12,23,0.02,15.38,34.44
-37.78349,145.25601,1982,12,24,0,11.62,23.45
-37.78349,145.25601,1982,12,25,0.02,10.35,22.23
-37.78349,145.25601,1982,12,26,0,9.35,30.37
-37.78349,145.25601,1982,12,27,0.19,14.9,28.77
-37.78349,145.25601,1982,12,28,0,15.23,30.3
-37.78349,145.25601,1982,12,29,3.62,15.06,30.62
-37.78349,145.25601,1982,12,30,0.3,15.94,27.26
-37.78349,145.25601,1982,12,31,0.85,14.86,34.14
-37.78349,145.25601,1983,1,1,5.07,17.13,27.84
-37.78349,145.25601,1983,1,2,6.78,10.32,17.91
-37.78349,145.25601,1983,1,3,0.97,9.16,25.41
-37.78349,145.25601,1983,1,4,0,9.67,27.34
-37.78349,145.25601,1983,1,5,1.05,10.57,21.42
-37.78349,145.25601,1983,1,6,0.04,9.32,24.01
-37.78349,145.25601,1983,1,7,0.01,10.39,28.03
-37.78349,145.25601,1983,1,8,0.02,16.83,34.81
-37.78349,145.25601,1983,1,9,0.1,13.37,24.54
-37.78349,145.25601,1983,1,10,2.67,9.97,18.66
-37.78349,145.25601,1983,1,11,3.01,7.92,14.99
-37.78349,145.25601,1983,1,12,2.66,8.01,17.1
-37.78349,145.25601,1983,1,13,4.75,8.3,17.32
-37.78349,145.25601,1983,1,14,4.26,9.57,18.87
-37.78349,145.25601,1983,1,15,1.17,9.44,19.29
-37.78349,145.25601,1983,1,16,0.18,10.02,21.45
-37.78349,145.25601,1983,1,17,0.05,9.31,22.28
-37.78349,145.25601,1983,1,18,0.27,9.52,19.63
-37.78349,145.25601,1983,1,19,0,7.73,23.66
-37.78349,145.25601,1983,1,20,0.01,10.41,31.75
-37.78349,145.25601,1983,1,21,0.01,13.15,28.64
-37.78349,145.25601,1983,1,22,0.03,11.59,34.79
-37.78349,145.25601,1983,1,23,0.17,11.6,21.65
-37.78349,145.25601,1983,1,24,0.02,11.4,22.7
-37.78349,145.25601,1983,1,25,0.01,9.95,33.53
-37.78349,145.25601,1983,1,26,5.51,11.08,25.21
-37.78349,145.25601,1983,1,27,0,9.57,23.16
-37.78349,145.25601,1983,1,28,0.11,11.01,26.94
-37.78349,145.25601,1983,1,29,0,12.64,32.02
-37.78349,145.25601,1983,1,30,0,13.85,31.94
-37.78349,145.25601,1983,1,31,0,14.26,38.55
-37.78349,145.25601,1983,2,1,0.18,18.91,40.02
-37.78349,145.25601,1983,2,2,0.01,12.57,25.18
-37.78349,145.25601,1983,2,3,0,10.5,26.63
-37.78349,145.25601,1983,2,4,0,11.96,27.67
-37.78349,145.25601,1983,2,5,0,12.02,32.16
-37.78349,145.25601,1983,2,6,0,17.02,36.4
-37.78349,145.25601,1983,2,7,0,18.93,37.11
-37.78349,145.25601,1983,2,8,0.01,18.04,40.83
-37.78349,145.25601,1983,2,9,0,14.86,27.71
-37.78349,145.25601,1983,2,10,0,14.76,32.28
-37.78349,145.25601,1983,2,11,0.02,13.85,24.56
-37.78349,145.25601,1983,2,12,0.02,12.59,25.01
-37.78349,145.25601,1983,2,13,0,10.74,28.17
-37.78349,145.25601,1983,2,14,0,13.86,33.73
-37.78349,145.25601,1983,2,15,0,19.54,31.92
-37.78349,145.25601,1983,2,16,0.03,18.56,40.21
-37.78349,145.25601,1983,2,17,0.15,12.11,21.89
-37.78349,145.25601,1983,2,18,0,9.7,23.24
-37.78349,145.25601,1983,2,19,0,9.83,27.47
-37.78349,145.25601,1983,2,20,0.04,11.98,29.33
-37.78349,145.25601,1983,2,21,0.06,15.71,30.23
-37.78349,145.25601,1983,2,22,5.39,17.53,25.47
-37.78349,145.25601,1983,2,23,0.49,13.49,24.33
-37.78349,145.25601,1983,2,24,0.04,12.03,30.31
-37.78349,145.25601,1983,2,25,0,15.59,34.75
-37.78349,145.25601,1983,2,26,0.01,16.58,36.62
-37.78349,145.25601,1983,2,27,0.09,17.6,31.72
-37.78349,145.25601,1983,2,28,0.3,19.8,33.38
-37.78349,145.25601,1983,3,1,0.24,19.85,34.41
-37.78349,145.25601,1983,3,2,0.74,20.52,33.92
-37.78349,145.25601,1983,3,3,0.3,20.91,34.65
-37.78349,145.25601,1983,3,4,4.24,22.33,33.13
-37.78349,145.25601,1983,3,5,0.37,17.26,30.09
-37.78349,145.25601,1983,3,6,0.02,14.49,35.06
-37.78349,145.25601,1983,3,7,0.71,22.24,30.73
-37.78349,145.25601,1983,3,8,2.44,20.92,33.68
-37.78349,145.25601,1983,3,9,3.81,14.02,22.23
-37.78349,145.25601,1983,3,10,0.02,11.42,28.28
-37.78349,145.25601,1983,3,11,0.01,13.63,29.9
-37.78349,145.25601,1983,3,12,0.23,17.76,29.08
-37.78349,145.25601,1983,3,13,0.48,13.63,22.53
-37.78349,145.25601,1983,3,14,0.24,11.41,21.9
-37.78349,145.25601,1983,3,15,1.4,11.43,20.61
-37.78349,145.25601,1983,3,16,0.01,10.07,25.94
-37.78349,145.25601,1983,3,17,0,11.86,26.9
-37.78349,145.25601,1983,3,18,0,13.93,29.21
-37.78349,145.25601,1983,3,19,0.02,15.08,25.8
-37.78349,145.25601,1983,3,20,0.24,13.74,22.42
-37.78349,145.25601,1983,3,21,18.84,16.06,19.57
-37.78349,145.25601,1983,3,22,17.13,13.68,17.67
-37.78349,145.25601,1983,3,23,11.86,12.26,19.13
-37.78349,145.25601,1983,3,24,5.85,10.3,16.16
-37.78349,145.25601,1983,3,25,0.02,8.31,18.53
-37.78349,145.25601,1983,3,26,0.07,7.69,19.24
-37.78349,145.25601,1983,3,27,1.2,9.8,18.56
-37.78349,145.25601,1983,3,28,0.54,9.46,18.66
-37.78349,145.25601,1983,3,29,0.02,8.18,22.91
-37.78349,145.25601,1983,3,30,0.2,11.56,19.16
-37.78349,145.25601,1983,3,31,0.15,11.07,19.8
-37.78349,145.25601,1983,4,1,0.05,9.96,16.99
-37.78349,145.25601,1983,4,2,0.1,8.03,16.82
-37.78349,145.25601,1983,4,3,0.02,5.38,18.46
-37.78349,145.25601,1983,4,4,9.4,9,13.15
-37.78349,145.25601,1983,4,5,5.34,6.48,12.84
-37.78349,145.25601,1983,4,6,4.94,5.91,11.59
-37.78349,145.25601,1983,4,7,0.45,5.03,13.92
-37.78349,145.25601,1983,4,8,0.06,5.19,19.17
-37.78349,145.25601,1983,4,9,0.62,7.43,18.56
-37.78349,145.25601,1983,4,10,3.38,12.47,20.17
-37.78349,145.25601,1983,4,11,4.09,11.38,18.73
-37.78349,145.25601,1983,4,12,3.96,8.71,13.99
-37.78349,145.25601,1983,4,13,0.77,8.81,15.11
-37.78349,145.25601,1983,4,14,5.51,7.69,14.57
-37.78349,145.25601,1983,4,15,0.38,4.29,12.05
-37.78349,145.25601,1983,4,16,1.27,4.11,13.24
-37.78349,145.25601,1983,4,17,0.11,6.05,15.37
-37.78349,145.25601,1983,4,18,0.22,5.52,15.55
-37.78349,145.25601,1983,4,19,0.06,7.47,19.97
-37.78349,145.25601,1983,4,20,0,8.2,20.71
-37.78349,145.25601,1983,4,21,0.03,8.41,21.78
-37.78349,145.25601,1983,4,22,0.35,12.48,21.67
-37.78349,145.25601,1983,4,23,8.7,13.76,20.75
-37.78349,145.25601,1983,4,24,12.6,10.31,15.88
-37.78349,145.25601,1983,4,25,2.45,8.62,15.06
-37.78349,145.25601,1983,4,26,1.77,9.01,17.42
-37.78349,145.25601,1983,4,27,0.15,7.15,18.18
-37.78349,145.25601,1983,4,28,0.03,7.27,18.04
-37.78349,145.25601,1983,4,29,0.1,7.8,17.56
-37.78349,145.25601,1983,4,30,0.26,9.1,16.41
-37.78349,145.25601,1983,5,1,5.16,9.24,17.27
-37.78349,145.25601,1983,5,2,18.47,11.73,17.88
-37.78349,145.25601,1983,5,3,12.32,10.45,12.95
-37.78349,145.25601,1983,5,4,7,10.26,13.5
-37.78349,145.25601,1983,5,5,1.47,8.21,14.68
-37.78349,145.25601,1983,5,6,1.19,9.47,16.51
-37.78349,145.25601,1983,5,7,1.18,8.18,14.35
-37.78349,145.25601,1983,5,8,2.54,9.5,16.77
-37.78349,145.25601,1983,5,9,0.79,8.53,16.62
-37.78349,145.25601,1983,5,10,0.69,8.44,16.39
-37.78349,145.25601,1983,5,11,0.84,7.35,15.16
-37.78349,145.25601,1983,5,12,0,5.62,16.69
-37.78349,145.25601,1983,5,13,0.06,7.44,18.55
-37.78349,145.25601,1983,5,14,14.12,12.1,17.03
-37.78349,145.25601,1983,5,15,10.51,7.07,13.94
-37.78349,145.25601,1983,5,16,1.5,5.46,11.54
-37.78349,145.25601,1983,5,17,0,2.54,12.93
-37.78349,145.25601,1983,5,18,0.11,3.61,14.91
-37.78349,145.25601,1983,5,19,0,6.34,16.19
-37.78349,145.25601,1983,5,20,0.03,6.3,16.65
-37.78349,145.25601,1983,5,21,0.02,6.27,16.12
-37.78349,145.25601,1983,5,22,0.29,6.18,17.29
-37.78349,145.25601,1983,5,23,1.53,8.88,14.47
-37.78349,145.25601,1983,5,24,3.63,9.26,12.33
-37.78349,145.25601,1983,5,25,0.47,8.41,13.51
-37.78349,145.25601,1983,5,26,0.38,6.76,15.49
-37.78349,145.25601,1983,5,27,2.68,7.89,14.47
-37.78349,145.25601,1983,5,28,3.07,7.8,14.26
-37.78349,145.25601,1983,5,29,14.25,7.16,9.34
-37.78349,145.25601,1983,5,30,3.63,6.81,10.04
-37.78349,145.25601,1983,5,31,3.36,8.23,10.84
-37.78349,145.25601,1983,6,1,1.62,8.12,12.5
-37.78349,145.25601,1983,6,2,0.25,7.35,14.21
-37.78349,145.25601,1983,6,3,0.15,4.48,13.76
-37.78349,145.25601,1983,6,4,0.02,5.58,13.1
-37.78349,145.25601,1983,6,5,0.21,4.01,14.58
-37.78349,145.25601,1983,6,6,0.85,5.28,13.96
-37.78349,145.25601,1983,6,7,10.41,4.96,10.66
-37.78349,145.25601,1983,6,8,4.58,5.12,8.8
-37.78349,145.25601,1983,6,9,2.16,5.51,9.2
-37.78349,145.25601,1983,6,10,14,3.97,8.08
-37.78349,145.25601,1983,6,11,0.92,4.08,9.78
-37.78349,145.25601,1983,6,12,6.93,5.84,11.09
-37.78349,145.25601,1983,6,13,1.31,3.63,10.76
-37.78349,145.25601,1983,6,14,1.18,5.57,10.74
-37.78349,145.25601,1983,6,15,0.55,5.99,11.77
-37.78349,145.25601,1983,6,16,0.08,3.95,10.96
-37.78349,145.25601,1983,6,17,0.04,4.5,11.12
-37.78349,145.25601,1983,6,18,0.03,3.51,12.87
-37.78349,145.25601,1983,6,19,0.25,5.09,14.3
-37.78349,145.25601,1983,6,20,1.15,7.65,14.94
-37.78349,145.25601,1983,6,21,0.41,8.37,14.6
-37.78349,145.25601,1983,6,22,0.13,6.2,13.37
-37.78349,145.25601,1983,6,23,0.65,5.6,12.53
-37.78349,145.25601,1983,6,24,0.54,6.48,11.22
-37.78349,145.25601,1983,6,25,10.11,3,7.98
-37.78349,145.25601,1983,6,26,6.25,2.01,6.31
-37.78349,145.25601,1983,6,27,2.97,1.26,7.11
-37.78349,145.25601,1983,6,28,4.35,3.15,6.35
-37.78349,145.25601,1983,6,29,10.52,3.45,5.06
-37.78349,145.25601,1983,6,30,5.34,4.24,8.94
-37.78349,145.25601,1983,7,1,6.94,7.43,10.09
-37.78349,145.25601,1983,7,2,4.79,7.99,11.56
-37.78349,145.25601,1983,7,3,1.14,6.1,11.57
-37.78349,145.25601,1983,7,4,0.52,4.7,11.5
-37.78349,145.25601,1983,7,5,3.96,4.58,10.94
-37.78349,145.25601,1983,7,6,15.06,4.89,7.52
-37.78349,145.25601,1983,7,7,4.62,4.62,8.09
-37.78349,145.25601,1983,7,8,0.87,3.69,8.65
-37.78349,145.25601,1983,7,9,0.15,1.9,9.79
-37.78349,145.25601,1983,7,10,0.11,0.06,7.93
-37.78349,145.25601,1983,7,11,0.01,1.92,8.3
-37.78349,145.25601,1983,7,12,3.14,3.68,8.6
-37.78349,145.25601,1983,7,13,0.46,2.68,8.69
-37.78349,145.25601,1983,7,14,1.13,5.6,9.82
-37.78349,145.25601,1983,7,15,1.17,4.21,7.83
-37.78349,145.25601,1983,7,16,1.09,4.52,9.97
-37.78349,145.25601,1983,7,17,0.28,3.94,11.53
-37.78349,145.25601,1983,7,18,0.39,4.58,12.23
-37.78349,145.25601,1983,7,19,8.32,2.38,6.26
-37.78349,145.25601,1983,7,20,0.94,1.29,7.07
-37.78349,145.25601,1983,7,21,0.37,0.77,10.35
-37.78349,145.25601,1983,7,22,1.9,3.88,10.11
